#	Freq	Err	Trans
    3.18000E+02    8.15961E-01    4.42214E-01
    3.18100E+02    8.26904E-01    4.37401E-01
    3.18200E+02    8.38237E-01    4.32472E-01
    3.18300E+02    8.50154E-01    4.27349E-01
    3.18400E+02    8.62629E-01    4.22051E-01
    3.18500E+02    8.75750E-01    4.16549E-01
    3.18600E+02    8.89373E-01    4.10913E-01
    3.18700E+02    9.03750E-01    4.05048E-01
    3.18800E+02    9.18843E-01    3.98980E-01
    3.18900E+02    9.34722E-01    3.92695E-01
    3.19000E+02    9.51413E-01    3.86195E-01
    3.19100E+02    9.69011E-01    3.79458E-01
    3.19200E+02    9.87706E-01    3.72430E-01
    3.19300E+02    1.00735E+00    3.65186E-01
    3.19400E+02    1.02832E+00    3.57608E-01
    3.19500E+02    1.05042E+00    3.49792E-01
    3.19600E+02    1.07432E+00    3.41529E-01
    3.19700E+02    1.10063E+00    3.32660E-01
    3.19800E+02    1.13121E+00    3.22643E-01
    3.19900E+02    1.17463E+00    3.08932E-01
    3.20000E+02    1.33939E+00    2.62005E-01
    3.20100E+02    1.23131E+00    2.91909E-01
    3.20200E+02    1.24819E+00    2.87023E-01
    3.20300E+02    1.27706E+00    2.78855E-01
    3.20400E+02    1.31045E+00    2.69699E-01
    3.20500E+02    1.34652E+00    2.60144E-01
    3.20600E+02    1.38494E+00    2.50338E-01
    3.20700E+02    1.42521E+00    2.40457E-01
    3.20800E+02    1.46720E+00    2.30569E-01
    3.20900E+02    1.51057E+00    2.20784E-01
    3.21000E+02    1.55509E+00    2.11171E-01
    3.21100E+02    1.60054E+00    2.01787E-01
    3.21200E+02    1.64652E+00    1.92719E-01
    3.21300E+02    1.69308E+00    1.83952E-01
    3.21400E+02    1.74082E+00    1.75376E-01
    3.21500E+02    1.79041E+00    1.66891E-01
    3.21600E+02    1.84228E+00    1.58455E-01
    3.21700E+02    1.89739E+00    1.49960E-01
    3.21800E+02    1.95635E+00    1.41373E-01
    3.21900E+02    2.02001E+00    1.32654E-01
    3.22000E+02    2.09118E+00    1.23541E-01
    3.22100E+02    2.16340E+00    1.14934E-01
    3.22200E+02    2.24328E+00    1.06110E-01
    3.22300E+02    2.33016E+00    9.72798E-02
    3.22400E+02    2.42476E+00    8.84995E-02
    3.22500E+02    2.52747E+00    7.98611E-02
    3.22600E+02    2.63892E+00    7.14381E-02
    3.22700E+02    2.76013E+00    6.32837E-02
    3.22800E+02    2.89132E+00    5.55030E-02
    3.22900E+02    3.03405E+00    4.81203E-02
    3.23000E+02    3.18907E+00    4.12102E-02
    3.23100E+02    3.35742E+00    3.48251E-02
    3.23200E+02    3.54020E+00    2.90076E-02
    3.23300E+02    3.73847E+00    2.37905E-02
    3.23400E+02    3.95345E+00    1.91883E-02
    3.23500E+02    4.18629E+00    1.52025E-02
    3.23600E+02    4.43814E+00    1.18180E-02
    3.23700E+02    4.71500E+00    8.95987E-03
    3.23800E+02    5.00115E+00    6.73019E-03
    3.23900E+02    5.31305E+00    4.92688E-03
    3.24000E+02    5.64572E+00    3.53261E-03
    3.24100E+02    5.99812E+00    2.48342E-03
    3.24200E+02    6.36903E+00    1.71382E-03
    3.24300E+02    6.75438E+00    1.16577E-03
    3.24400E+02    7.15033E+00    7.84608E-04
    3.24500E+02    7.55003E+00    5.26096E-04
    3.24600E+02    7.94497E+00    3.54439E-04
    3.24700E+02    8.32357E+00    2.42729E-04
    3.24800E+02    8.67144E+00    1.71412E-04
    3.24900E+02    8.97209E+00    1.26903E-04
    3.25000E+02    9.20509E+00    1.00527E-04
    3.25100E+02    9.34738E+00    8.71939E-05
    3.25200E+02    9.35691E+00    8.63668E-05
    3.25300E+02    9.23048E+00    9.80061E-05
    3.25400E+02    9.01175E+00    1.21968E-04
    3.25500E+02    8.72293E+00    1.62810E-04
    3.25600E+02    8.38501E+00    2.28263E-04
    3.25700E+02    8.01396E+00    3.30813E-04
    3.25800E+02    7.62538E+00    4.87912E-04
    3.25900E+02    7.23012E+00    7.24437E-04
    3.26000E+02    6.83744E+00    1.07285E-03
    3.26100E+02    6.45393E+00    1.57433E-03
    3.26200E+02    6.08418E+00    2.27863E-03
    3.26300E+02    5.73212E+00    3.24019E-03
    3.26400E+02    5.40053E+00    4.51417E-03
    3.26500E+02    5.09035E+00    6.15588E-03
    3.26600E+02    4.79819E+00    8.24467E-03
    3.26700E+02    4.53373E+00    1.07405E-02
    3.26800E+02    4.30923E+00    1.34439E-02
    3.26900E+02    4.34410E+00    1.29831E-02
    3.27000E+02    3.85530E+00    2.11673E-02
    3.27100E+02    3.62207E+00    2.67273E-02
    3.27200E+02    3.42510E+00    3.25461E-02
    3.27300E+02    3.24782E+00    3.88590E-02
    3.27400E+02    3.08576E+00    4.56952E-02
    3.27500E+02    2.93691E+00    5.30292E-02
    3.27600E+02    2.80025E+00    6.07948E-02
    3.27700E+02    2.67646E+00    6.88066E-02
    3.27800E+02    2.57129E+00    7.64367E-02
    3.27900E+02    2.45894E+00    8.55258E-02
    3.28000E+02    2.34695E+00    9.56607E-02
    3.28100E+02    2.25032E+00    1.05365E-01
    3.28200E+02    2.16198E+00    1.15097E-01
    3.28300E+02    2.08018E+00    1.24908E-01
    3.28400E+02    2.00416E+00    1.34774E-01
    3.28500E+02    1.93348E+00    1.44643E-01
    3.28600E+02    1.86740E+00    1.54526E-01
    3.28700E+02    1.80570E+00    1.64359E-01
    3.28800E+02    1.74810E+00    1.74104E-01
    3.28900E+02    1.69414E+00    1.83757E-01
    3.29000E+02    1.64363E+00    1.93277E-01
    3.29100E+02    1.59630E+00    2.02645E-01
    3.29200E+02    1.55174E+00    2.11879E-01
    3.29300E+02    1.51001E+00    2.20907E-01
    3.29400E+02    1.47052E+00    2.29807E-01
    3.29500E+02    1.43347E+00    2.38479E-01
    3.29600E+02    1.39868E+00    2.46922E-01
    3.29700E+02    1.36581E+00    2.55173E-01
    3.29800E+02    1.33560E+00    2.63001E-01
    3.29900E+02    1.30523E+00    2.71109E-01
    3.30000E+02    1.27731E+00    2.78786E-01
    3.30100E+02    1.25100E+00    2.86218E-01
    3.30200E+02    1.22612E+00    2.93430E-01
    3.30300E+02    1.20252E+00    3.00437E-01
    3.30400E+02    1.18017E+00    3.07227E-01
    3.30500E+02    1.15891E+00    3.13827E-01
    3.30600E+02    1.13879E+00    3.20207E-01
    3.30700E+02    1.11966E+00    3.26391E-01
    3.30800E+02    1.10143E+00    3.32396E-01
    3.30900E+02    1.08413E+00    3.38195E-01
    3.31000E+02    1.06772E+00    3.43793E-01
    3.31100E+02    1.05204E+00    3.49224E-01
    3.31200E+02    1.03709E+00    3.54485E-01
    3.31300E+02    1.02288E+00    3.59560E-01
    3.31400E+02    1.00933E+00    3.64461E-01
    3.31500E+02    9.96481E-01    3.69176E-01
    3.31600E+02    9.84237E-01    3.73724E-01
    3.31700E+02    9.72657E-01    3.78077E-01
    3.31800E+02    9.62308E-01    3.82010E-01
    3.31900E+02    9.51073E-01    3.86326E-01
    3.32000E+02    9.41123E-01    3.90190E-01
    3.32100E+02    9.32059E-01    3.93742E-01
    3.32200E+02    9.23510E-01    3.97123E-01
    3.32300E+02    9.16202E-01    4.00035E-01
    3.32400E+02    9.10821E-01    4.02194E-01
    3.32500E+02    9.09690E-01    4.02649E-01
    3.32600E+02    9.22777E-01    3.97414E-01
    3.32700E+02    1.08722E+00    3.37154E-01
    3.32800E+02    9.26620E-01    3.95890E-01
    3.32900E+02    9.33712E-01    3.93092E-01
    3.33000E+02    8.76606E-01    4.16193E-01
    3.33100E+02    8.60060E-01    4.23137E-01
    3.33200E+02    8.49675E-01    4.27554E-01
    3.33300E+02    8.41477E-01    4.31073E-01
    3.33400E+02    8.34425E-01    4.34124E-01
    3.33500E+02    8.27981E-01    4.36931E-01
    3.33600E+02    8.22088E-01    4.39513E-01
    3.33700E+02    8.16529E-01    4.41963E-01
    3.33800E+02    8.11330E-01    4.44267E-01
    3.33900E+02    8.06455E-01    4.46438E-01
    3.34000E+02    8.01781E-01    4.48529E-01
    3.34100E+02    7.97091E-01    4.50638E-01
    3.34200E+02    7.92737E-01    4.52604E-01
    3.34300E+02    7.88644E-01    4.54461E-01
    3.34400E+02    7.84670E-01    4.56270E-01
    3.34500E+02    7.80937E-01    4.57977E-01
    3.34600E+02    7.77366E-01    4.59615E-01
    3.34700E+02    7.74008E-01    4.61161E-01
    3.34800E+02    7.70815E-01    4.62636E-01
    3.34900E+02    7.67941E-01    4.63967E-01
    3.35000E+02    7.65547E-01    4.65080E-01
    3.35100E+02    7.64353E-01    4.65635E-01
    3.35200E+02    7.68003E-01    4.63939E-01
    3.35300E+02    7.76347E-01    4.60084E-01
    3.35400E+02    7.57429E-01    4.68870E-01
    3.35500E+02    7.51956E-01    4.71444E-01
    3.35600E+02    7.48467E-01    4.73091E-01
    3.35700E+02    7.45884E-01    4.74315E-01
    3.35800E+02    7.42709E-01    4.75823E-01
    3.35900E+02    7.40581E-01    4.76837E-01
    3.36000E+02    7.37727E-01    4.78200E-01
    3.36100E+02    7.35381E-01    4.79323E-01
    3.36200E+02    7.33566E-01    4.80194E-01
    3.36300E+02    7.31023E-01    4.81416E-01
    3.36400E+02    7.28947E-01    4.82417E-01
    3.36500E+02    7.26972E-01    4.83370E-01
    3.36600E+02    7.25099E-01    4.84277E-01
    3.36700E+02    7.23282E-01    4.85157E-01
    3.36800E+02    7.21554E-01    4.85996E-01
    3.36900E+02    7.19920E-01    4.86791E-01
    3.37000E+02    7.18330E-01    4.87566E-01
    3.37100E+02    7.16949E-01    4.88240E-01
    3.37200E+02    7.15492E-01    4.88951E-01
    3.37300E+02    7.14068E-01    4.89648E-01
    3.37400E+02    7.12738E-01    4.90300E-01
    3.37500E+02    7.11599E-01    4.90859E-01
    3.37600E+02    7.10710E-01    4.91295E-01
    3.37700E+02    7.09299E-01    4.91989E-01
    3.37800E+02    7.07953E-01    4.92652E-01
    3.37900E+02    7.06829E-01    4.93205E-01
    3.38000E+02    7.05795E-01    4.93716E-01
    3.38100E+02    7.04852E-01    4.94182E-01
    3.38200E+02    7.03929E-01    4.94638E-01
    3.38300E+02    7.03145E-01    4.95026E-01
    3.38400E+02    7.02321E-01    4.95434E-01
    3.38500E+02    7.01544E-01    4.95819E-01
    3.38600E+02    7.00969E-01    4.96104E-01
    3.38700E+02    7.01642E-01    4.95770E-01
    3.38800E+02    6.99834E-01    4.96668E-01
    3.38900E+02    6.98894E-01    4.97135E-01
    3.39000E+02    6.98182E-01    4.97489E-01
    3.39100E+02    6.97584E-01    4.97787E-01
    3.39200E+02    6.97051E-01    4.98052E-01
    3.39300E+02    6.96555E-01    4.98299E-01
    3.39400E+02    6.96102E-01    4.98525E-01
    3.39500E+02    6.95682E-01    4.98734E-01
    3.39600E+02    6.95298E-01    4.98926E-01
    3.39700E+02    6.94947E-01    4.99101E-01
    3.39800E+02    6.94643E-01    4.99253E-01
    3.39900E+02    6.94379E-01    4.99384E-01
    3.40000E+02    6.94085E-01    4.99531E-01
    3.40100E+02    6.93848E-01    4.99650E-01
    3.40200E+02    6.93647E-01    4.99750E-01
    3.40300E+02    6.93473E-01    4.99837E-01
    3.40400E+02    6.93333E-01    4.99907E-01
    3.40500E+02    6.93232E-01    4.99958E-01
    3.40600E+02    6.93239E-01    4.99954E-01
    3.40700E+02    6.93485E-01    4.99831E-01
    3.40800E+02    6.93059E-01    5.00044E-01
    3.40900E+02    6.92994E-01    5.00077E-01
    3.41000E+02    6.92983E-01    5.00082E-01
    3.41100E+02    6.93006E-01    5.00070E-01
    3.41200E+02    6.93060E-01    5.00044E-01
    3.41300E+02    6.93138E-01    5.00005E-01
    3.41400E+02    6.93242E-01    4.99953E-01
    3.41500E+02    6.93374E-01    4.99887E-01
    3.41600E+02    6.93529E-01    4.99809E-01
    3.41700E+02    6.93718E-01    4.99715E-01
    3.41800E+02    6.93967E-01    4.99590E-01
    3.41900E+02    6.94399E-01    4.99374E-01
    3.42000E+02    6.94505E-01    4.99322E-01
    3.42100E+02    6.95255E-01    4.98947E-01
    3.42200E+02    6.95086E-01    4.99031E-01
    3.42300E+02    6.95418E-01    4.98866E-01
    3.42400E+02    6.95817E-01    4.98667E-01
    3.42500E+02    6.96316E-01    4.98418E-01
    3.42600E+02    6.96805E-01    4.98174E-01
    3.42700E+02    6.97476E-01    4.97840E-01
    3.42800E+02    6.98382E-01    4.97390E-01
    3.42900E+02    6.99706E-01    4.96731E-01
    3.43000E+02    7.02182E-01    4.95503E-01
    3.43100E+02    7.08922E-01    4.92175E-01
    3.43200E+02    7.36331E-01    4.78868E-01
